"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed"
"NLRP9",0.549836010510713,0.0419680091454207,6.0821526576869,0.00690019003261612,0.994494488595044,NA,"NO"
"LOC105372465",0.0975482629975049,-1.52089153421124,7.42559827886499,-0.204817373239817,0.837714812873985,NA,"NO"
"RFPL4A",2.15185555735471,3.86192032959355,3.66326198894984,1.05422990254122,0.291777672765084,NA,"NO"
"RFPL4AL1",2.52152150219353,2.95091816787594,2.64985278119748,1.11361589172603,0.265444005842464,NA,"NO"
"RFPL4AP1",0.597743777353798,2.4808909403025,7.34762643404506,0.337645219523865,0.735630561076423,NA,"NO"
"NLRP11",11.9270937388514,0.123712854933466,1.02729654812854,0.120425650372171,0.904145973201081,0.943886603059074,"NO"
"NLRP4",1.75664341188565,-2.07362229955109,3.52819222247163,-0.587729400440216,0.556713938196708,NA,"NO"
"NLRP13",0.672137489595199,0.400781577839402,5.82934181662892,0.0687524579011857,0.94518666158703,NA,"NO"
"NLRP8",0.0820074326193674,0.344169166667035,7.44926994783977,0.0462017310524291,0.963149462769559,NA,"NO"
"NLRP5",1.7451363145111,-4.3861741837282,4.93768133224242,-0.888306451671364,0.374375930213043,NA,"NO"
"LINC01864",0.228456647519274,-2.678186025497,7.38748168748145,-0.362530309893743,0.716955777734127,NA,"NO"
"ZNF787",2062.3093058624,-0.374631343452348,0.213087927513742,-1.75810684267033,0.0787293317191505,0.221404724651921,"NO"
"ZNF444",1217.40055734801,-0.602896723812577,0.301860276872499,-1.99727082363749,0.0457957710266002,0.164234975631075,"NO"
"GALP",0.225571007017399,3.23134217819379,7.39016253221031,0.437249135470278,0.661930679060335,NA,"NO"
"ZSCAN5B",0.655666994784856,4.54285580991436,7.36951387392527,0.61643900637569,0.537604815902176,NA,"NO"
"ZSCAN5C",0.800910046969943,3.85633947736286,4.22767916774038,0.912164647400148,0.361682051028262,NA,"NO"
"RPL13P13",0,NA,NA,NA,NA,NA,"NO"
"ZSCAN5A",159.130916227552,0.0252943460419459,0.25885930380311,0.097714649117595,0.922158882912939,0.954549540715432,"NO"
"EDDM13",9.16320234663718,2.00616947844415,1.38349710622404,1.45007132246164,0.147038631185264,0.32351483118277,"NO"
"LOC105372470",4.50732645189711,-4.67354956842773,2.32069077471132,-2.0138613982335,0.0440240873322833,NA,"DOWN"
"LOC112268243",0.556530355330149,-1.23227418129964,6.21873643694256,-0.198155074394098,0.842923735896358,NA,"NO"
"LOC105372468",0.0401807595771978,-0.61748181678788,7.44926994787085,-0.0828915881836674,0.933937742680197,NA,"NO"
"LOC729999",0.0820074326193674,0.344169166667035,7.44926994783977,0.0462017310524291,0.963149462769559,NA,"NO"
"LOC646709",0.193709833201903,-1.49438217826406,7.42689216697618,-0.201212316628059,0.840532561168332,NA,"NO"
"ZNF542P",0.415167969232952,2.21660580225839,7.36850838009154,0.300821507952313,0.763550606656356,NA,"NO"
"ZNF582",0,NA,NA,NA,NA,NA,"NO"
"ZNF582-AS1",0,NA,NA,NA,NA,NA,"NO"
"ZNF583",1.09339351186958,-3.12556614719659,3.86051431050692,-0.80962428728471,0.418156144896269,NA,"NO"
"ZNF667",0,NA,NA,NA,NA,NA,"NO"
"ZNF667-AS1",0.187453092112687,-2.40327577775993,7.39415247666381,-0.325023832730627,0.745163034207453,NA,"NO"
"LOC105372471",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"ZNF471",0,NA,NA,NA,NA,NA,"NO"
"LOC101928982",0,NA,NA,NA,NA,NA,"NO"
"ZFP28",0.39336836954245,-2.50358106693481,7.39157186878358,-0.338707532224377,0.734830065842535,NA,"NO"
"LOC112268241",0,NA,NA,NA,NA,NA,"NO"
"ZNF470",0,NA,NA,NA,NA,NA,"NO"
"ZNF71",12.26496263519,-1.04528315938759,1.04275015464578,-1.00242915786732,0.316136365506029,0.507725039077779,"NO"
"ZNF71-SMIM17",0,NA,NA,NA,NA,NA,"NO"
"SMIM17",0,NA,NA,NA,NA,NA,"NO"
"ZNF835",0.115588379503783,2.22984521798522,7.42462265255102,0.300331117463467,0.763924599838657,NA,"NO"
"LOC105372473",0,NA,NA,NA,NA,NA,"NO"
"LOC105372472",0,NA,NA,NA,NA,NA,"NO"
"ZIM2-AS1",0,NA,NA,NA,NA,NA,"NO"
"ZIM2",0,NA,NA,NA,NA,NA,"NO"
"PEG3",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"PEG3-AS1",0,NA,NA,NA,NA,NA,"NO"
"MIMT1",0,NA,NA,NA,NA,NA,"NO"
"LOC105372475",0,NA,NA,NA,NA,NA,"NO"
"USP29",0.235526008946957,0.114663542575349,7.39196623844597,0.0155119137285799,0.987623779856034,NA,"NO"
"ZIM3",0,NA,NA,NA,NA,NA,"NO"
"DUXA",1.15957803513587,-0.689140193835147,4.1962652833735,-0.164227032205439,0.869552421386022,NA,"NO"
"LOC100132009",0,NA,NA,NA,NA,NA,"NO"
"ZNF264",596.28409890231,-0.217666713844598,0.313061047935232,-0.695285201656996,0.486876586350921,0.659055115148763,"NO"
"AURKC",11.3555377313082,-0.0989358531396771,1.28961466296805,-0.0767173761129362,0.938848381140037,0.96537275613566,"NO"
"ZNF805",300.999507350569,-0.155708464843112,0.39375245301069,-0.395447605856275,0.692512581551228,0.809415745106122,"NO"
"ZNF460-AS1",2.93798630461795,1.05381185088204,2.49360667241133,0.422605482468895,0.672583125920296,NA,"NO"
"ZNF460",288.379987703585,0.9034763640097,0.633119009081424,1.42702454206916,0.153572820704185,0.331546409422069,"NO"
"LOC100288211",0.355656641065806,0.344120672301674,7.44926994772627,0.046195221104413,0.963154651416554,NA,"NO"
"ZNF543",58.0075525637482,0.340947011163123,0.587401760614845,0.580432395718813,0.561623064038699,0.718031610050992,"NO"
"ZNF304",0.315025703100593,0.348261764076868,7.40166585254608,0.0470518084732332,0.962471936031247,NA,"NO"
"TRAPPC2B",100.592004010125,-0.773634975898438,0.430024751493417,-1.7990475506624,0.0720111592454716,0.210513649703229,"NO"
"ZNF547",30.1824061754953,-1.3263359695696,0.711393384931979,-1.86441988028385,0.0622627632193039,0.196294548687033,"NO"
"ZNF548",67.3825640372071,0.279877598093267,0.422888922922113,0.661822958519097,0.508084690648479,0.67624321231009,"NO"
"ZNF17",150.642526194065,-0.201372778391322,0.260562033963523,-0.772840061647327,0.439617040912651,0.618594122185868,"NO"
"ZNF749",251.311787209635,0.54937003947985,0.441778028134722,1.24354314722125,0.213667751530906,0.401539804975801,"NO"
"VN1R1",3.01751736176598,-4.71503877395431,2.1474868333057,-2.19560776849853,0.0281200297306454,NA,"DOWN"
"ZNF772",44.8429001624892,0.159747525008009,0.536387533611632,0.297821099480797,0.765839709846874,0.86141290685973,"NO"
"ZNF419",157.282460242289,-0.690149311290706,0.266021039791079,-2.59434107855799,0.00947724162565798,0.0684933791202911,"NO"
"ZNF773",209.928411868391,-0.915112914070294,0.393120994370844,-2.3278149149344,0.0199219337528693,0.102632446899965,"NO"
"ZNF549",121.109417639632,-0.513805353109662,0.30878282304381,-1.66396999692163,0.0961184253500056,0.25121221655537,"NO"
"ZNF550",117.610854362054,-0.0339882632921584,0.491939775978248,-0.0690902930639648,0.944917747578645,0.968558233513911,"NO"
"ZNF416",171.116109489201,-0.0677076628761246,0.331036662410293,-0.204532218223631,0.837937617597148,0.906894332330594,"NO"
"ZIK1",1.44261495754341,3.89407068061854,3.30459655691474,1.17838005745977,0.238645124468351,NA,"NO"
"ZNF530",232.366425441019,-0.351484339953675,0.249646674238503,-1.40792718759746,0.159152631598481,0.338110230930872,"NO"
"ZNF134",138.080453086158,0.0439943366687826,0.34734127509526,0.126660261314227,0.899209299326616,0.940998382119565,"NO"
"ZNF211",182.46945347067,0.599496202531566,0.351804386741839,1.70406119174258,0.0883696558769935,0.238560346361638,"NO"
"ZSCAN4",0.705311216638539,-1.28927964547419,4.67351367873533,-0.27586944943383,0.782648339516528,NA,"NO"
"ZNF551",272.760025655565,0.74460104476659,0.359896524729976,2.06893091097573,0.0385525704267273,0.147755646809707,"NO"
"ZNF154",28.4267994809487,0.448397724893106,1.22168291347512,0.367032820011884,0.713594537022288,0.825285703603389,"NO"
"ZNF671",11.5033812479217,0.161946399790629,1.20529379843176,0.134362592756506,0.893115860019307,0.937077041653164,"NO"
"ZNF776",262.829933732793,0.421020201058829,0.398591066739661,1.0562710411516,0.290844402379337,0.481998852905788,"NO"
"ZNF586",71.5297194641346,-0.349384054349389,0.395140744860712,-0.884201538043231,0.376587428241988,0.5632667190725,"NO"
"ZNF552",513.763289242731,-0.320306309417738,0.246628990348222,-1.29873746377297,0.19403404247124,0.379625074219439,"NO"
"FKBP1AP1",11.6040303187861,0.646986590374997,1.19001251418243,0.543680492990022,0.586661358302693,0.736476346710057,"NO"
"ZNF587B",688.537538657363,0.0451079865366413,0.209073351992905,0.215751965071914,0.829181092727765,0.901599487314579,"NO"
"ZNF587",637.040444512833,-0.578840219736561,0.245713169438147,-2.35575578248471,0.0184850659770237,0.0986561013963701,"NO"
"UBE2CP5",75.8201174596427,-2.5732048398102,0.806436170163633,-3.19083510265676,0.00141862221575395,0.0234575813555365,"DOWN"
"ZNF814",69.7315754189423,-1.39210358867622,0.536038389610366,-2.59702218284795,0.00940358509290275,0.0680907495014241,"DOWN"
"ZNF417",139.816049165571,-0.155270154561003,0.342405740593372,-0.453468315957344,0.65021155332045,0.778599333005622,"NO"
"ZNF418",0,NA,NA,NA,NA,NA,"NO"
"ZNF256",24.3239695463045,0.248550620198888,0.907759149581831,0.273806791496825,0.78423310414839,0.872411186810827,"NO"
"RPL19P19",0,NA,NA,NA,NA,NA,"NO"
"C19orf18",2.06031345564366,-0.883515382781253,3.76202526426781,-0.234850996662088,0.814324384836457,NA,"NO"
"ZNF606",79.7501158562957,-0.180059863082735,0.382982156527451,-0.470152094591981,0.638246357369163,0.771047119779654,"NO"
"LOC100128398",8.17905893723368,-2.08177254562212,1.56046668648095,-1.33407048266873,0.182180758427998,NA,"NO"
"LOC105372478",0.501929789207008,4.22702460964238,7.37292365452492,0.573317290088602,0.566429880589858,NA,"NO"
"ZSCAN1",0.326867078588297,1.22996033973906,7.36571224812418,0.166984576413815,0.867382184768231,NA,"NO"
"LETM1P2",0.10684670476403,2.1583723591617,7.42812007148862,0.290567780055978,0.77138190509565,NA,"NO"
"ZNF135",0,NA,NA,NA,NA,NA,"NO"
"ZSCAN18",0,NA,NA,NA,NA,NA,"NO"
"ZNF329",136.367963285386,-0.192504869436561,0.365505197273002,-0.526681620050332,0.598414701392145,0.744498723094399,"NO"
"ZNF274",333.975102816667,0.410982163444367,0.217627973553434,1.88846202413156,0.0589639514873008,0.189958796799568,"NO"
"LOC105372479",1.22528176921328,-3.68289028797808,4.05075350191257,-0.909186472649891,0.363251703453131,NA,"NO"
"RPS15AP36",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"ZNF544",833.414234479148,-0.0177141560458195,0.130769313436377,-0.135461107658395,0.892247312366836,0.936618997080611,"NO"
"LOC105372482",61.9821165170908,-1.4042065291127,0.468976786806117,-2.99419196987508,0.00275172750595813,0.0344011271482097,"DOWN"
"ZNF8",183.258200990474,-0.746554088252601,0.402593646266941,-1.85436132729625,0.0636874836618398,0.198395923550029,"NO"
"ZNF8-ERVK3-1",10.4108886740676,0.10569251665033,1.00970059733226,0.104677086385391,0.916632044471683,0.951029341984565,"NO"
"ERVK3-1",0.53264325501122,2.2123559359525,5.31830991754582,0.415988532118755,0.677418394832643,NA,"NO"
"LOC105372480",18.0510710966209,-0.594212698939341,0.887910448967909,-0.669225933347268,0.50335136570025,0.671975066275686,"NO"
"ZSCAN22",138.907135019389,-0.265221803334548,0.299128369409181,-0.886648778443837,0.375268023396026,0.561791555640313,"NO"
"MIR6806",0.121365074560983,-1.75440950239747,7.41592991286891,-0.236573096430298,0.812987993714881,NA,"NO"
"A1BG",20.5948512878307,-1.32877301436575,0.845304937396165,-1.57194517100401,0.115963267443811,0.280697688994372,"NO"
"A1BG-AS1",2.38109008443274,-3.29294594339387,2.63355277806138,-1.25038160268726,0.211160181815027,NA,"NO"
"ZNF497",23.8399718732037,-1.67968433124204,0.595866425563914,-2.81889406615322,0.00481894190511523,0.0476463070318787,"DOWN"
"LOC105372483",1.31317698438448,0.307022109553276,4.06508140495849,0.075526681748311,0.939795669194394,NA,"NO"
"RNA5SP473",0.214183145916582,-2.58882441000855,7.38951317790749,-0.350337613274496,0.726085340378314,NA,"NO"
"ZNF837",92.7666971408119,-0.330568454871902,0.449312302671367,-0.735720907054006,0.461900563503137,0.63892315460145,"NO"
"LOC105372484",1.85135769319483,-0.475558257180361,2.51298401440484,-0.189240462515632,0.849904356064701,NA,"NO"
"MIR4754",2.10408641771229,0.633437307020326,2.27894338862872,0.277952190555061,0.78104905947774,NA,"NO"
"RPS5",16662.0294297753,-0.718774545011839,0.283693419328417,-2.53363136414437,0.0112887419004857,0.0754421998342894,"NO"
"MIR10394",0,NA,NA,NA,NA,NA,"NO"
"RNF225",0.595622008379971,1.59351049816754,6.0579252086723,0.263045587932701,0.792515441886756,NA,"NO"
"LINC02560",1.01381871890933,-3.46737295878688,3.90876562108788,-0.887076201264237,0.375037876026047,NA,"NO"
"ZNF584",312.773552431392,0.310085613822131,0.302988557234242,1.02342351358966,0.306107646569264,0.497036027814456,"NO"
"ZNF132",12.3253007717148,-0.102028992865794,0.956066514497018,-0.106717462978474,0.915013128269816,0.949852886805443,"NO"
"ZNF324B",138.927568515638,0.323231586938196,0.380553812252221,0.849371564628989,0.395674570626223,0.580600692100376,"NO"
"ZNF324",475.437155692668,-0.297909993412168,0.231277036502519,-1.28810883223559,0.197708081255431,0.383612317721003,"NO"
"ZNF446",162.529477342164,-0.273902236645473,0.248766671781313,-1.10104072496599,0.270878933029757,0.461820890428288,"NO"
"LOC112268251",2.57274734556318,-0.716451962759876,2.36466141971663,-0.30298289505046,0.761902897074313,NA,"NO"
"SLC27A5",200.562046106904,-1.18728148830762,0.557753009799509,-2.12868683350431,0.0332801788891828,0.136437945705329,"DOWN"
"LOC105372485",3.15362809583563,-2.3971607551913,2.13069449583123,-1.12506075360941,0.260563290611446,NA,"NO"
"ZBTB45",313.12932949946,0.0241300803113625,0.222340530890417,0.10852758250926,0.91357720204918,0.949199498792719,"NO"
"LOC105372486",18.4292085152427,1.01975775138802,0.837437765390367,1.21771168382007,0.223333555492465,0.412452345060737,"NO"
"TRIM28",16753.6070919446,0.261616914444506,0.133953664001631,1.95304037701664,0.0508148109597614,0.174958345266856,"NO"
"MIR6807",0,NA,NA,NA,NA,NA,"NO"
"CHMP2A",2036.70166358702,-0.91118777803866,0.409857079875606,-2.2231841848754,0.0262033828122173,0.119930259632395,"NO"
"UBE2M",3661.70676857552,-0.257021893167343,0.235608494938038,-1.09088551002771,0.27532326377767,0.46672413429618,"NO"
"MZF1-AS1",26.2265050071524,-0.880170913912045,0.618598043093997,-1.42284787955319,0.154780258125682,0.332808415541693,"NO"
"MZF1",68.1580873943103,-0.237312664951049,0.541142475951371,-0.438540080472957,0.660994822200958,0.78482199745589,"NO"
"CENPBD1P1",747.462368471015,-0.300630008733072,0.210786794958027,-1.42622790385392,0.153802567571797,0.331847224052228,"NO"
"LOC107987272",10.2692851641048,-0.520287618265817,0.811942803646542,-0.640793435115302,0.521656898756949,0.687548643954254,"NO"
"RPL23AP79",13.8186294534557,-0.596362788558708,0.791992100880701,-0.752990828943304,0.451455425097746,0.629761205665346,"NO"
"DEFB125",0,NA,NA,NA,NA,NA,"NO"
"DEFB126",2.08717394995765,-1.93007827127777,3.36293367498881,-0.573926951230814,0.566017234307604,NA,"NO"
"DEFB127",0,NA,NA,NA,NA,NA,"NO"
"DEFB128",0,NA,NA,NA,NA,NA,"NO"
"DEFB129",0,NA,NA,NA,NA,NA,"NO"
"DEFB132",0,NA,NA,NA,NA,NA,"NO"
"C20orf96",100.547325903677,-0.353531235429583,0.320653492930109,-1.10253355483216,0.270229778980152,0.461128553584637,"NO"
"ZCCHC3",1520.98589137315,-0.0543180467192341,0.120269946214037,-0.451634414324653,0.651532373515974,0.779220396599838,"NO"
"NRSN2-AS1",67.0415196483614,0.364625792054259,0.424135651369423,0.859691447481431,0.38995915047808,0.57555285683223,"NO"
"SOX12",1166.14431416085,-0.2422880122718,0.22500793328722,-1.0767976432303,0.281570678455226,0.47252014877017,"NO"
"LOC101929937",6.16637295673567,-0.578909912242607,1.16143821483673,-0.498442280310182,0.618172342443868,NA,"NO"
"NRSN2",1008.3738960302,-0.120978594477158,0.206448988792068,-0.585997515342664,0.557877184545981,0.715109968737699,"NO"
"TRIB3",4577.42374222205,1.3394380971079,0.258393484042845,5.18371468254906,2.17509596222374e-07,3.23641484496761e-05,"UP"
"RBCK1",2377.72290398321,-0.10584799365609,0.199766389339521,-0.529858871685325,0.596209783711513,0.742691670023411,"NO"
"TBC1D20",1614.06792261647,0.124655543880795,0.115900635869115,1.07553804986512,0.282133906310554,0.473034517324631,"NO"
"CSNK2A1",7089.67417469968,0.372854646620515,0.162792685913786,2.29036485593693,0.0220001750316331,0.107726703478271,"NO"
"TCF15",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"LOC107985387",0.0978421925224117,-1.52489977215262,7.42540491089352,-0.205362507560429,0.837288910599301,NA,"NO"
"SRXN1",4628.32296081779,0.18432725166307,0.254306574462661,0.724822989938602,0.468560629934137,0.644363893006202,"NO"
"LOC107985423",15.2405013084269,-0.570078357014833,0.707535642503672,-0.80572387137638,0.420402082126075,0.60227080307504,"NO"
"LOC105372491",0,NA,NA,NA,NA,NA,"NO"
"SCRT2",0.191641775827072,0.344146158974244,7.44926994778856,0.0461986424691737,0.963151924473849,NA,"NO"
"SLC52A3",43.2970448586003,-0.661162512054698,0.454449799267743,-1.45486369037908,0.145707001637776,0.321847800822388,"NO"
"FAM110A",270.470722395325,-0.0462949823199617,0.316592839074837,-0.146228772751927,0.883740792317582,0.932293779232062,"NO"
"RPS10P5",1.62838453504037,1.00923441403329,2.69995087567244,0.373797324657596,0.708555110071974,NA,"NO"
"ANGPT4",0.516781946765813,4.46263392225799,7.35867765567322,0.606445088516345,0.544219235456434,NA,"NO"
"LOC105372492",0,NA,NA,NA,NA,NA,"NO"
"RSPO4",0.115588379503783,2.22984521798522,7.42462265255102,0.300331117463467,0.763924599838657,NA,"NO"
"LOC105372494",0,NA,NA,NA,NA,NA,"NO"
"PSMF1",5191.49894000757,0.00663868377303867,0.123571375184077,0.0537234757090744,0.957155478897077,0.975819248237007,"NO"
"LOC105372493",3.22454067502882,2.32853044385233,2.11370367755638,1.1016352332529,0.270620284365098,NA,"NO"
"ACTG1P3",6.33972597936449,1.32778502806498,2.07303431957703,0.640503157871447,0.5218455367891,NA,"NO"
"TMEM74B",73.3483312643515,-0.342745711723686,0.471652162902195,-0.726691699269828,0.467414839525311,0.643325929035608,"NO"
"LOC105372496",2.03514694024559,-0.506387443625602,2.86237028453624,-0.176911927279753,0.859577569784118,NA,"NO"
"C20orf202",0.513786065157759,1.89417830475302,7.26538001836265,0.260712901453969,0.794313916134538,NA,"NO"
"RAD21L1",0.636334211908094,-1.67068096827806,5.95430645675541,-0.280583638146908,0.779029766968203,NA,"NO"
"SNPH",6.59827911862298,2.00359768835227,1.32390964746663,1.51339458261843,0.130179460259697,NA,"NO"
"SDCBP2",1.84772022607255,-0.423038542437445,2.50865417963878,-0.168631669470822,0.866086368648484,NA,"NO"
"FKBP1A-SDCBP2",0,NA,NA,NA,NA,NA,"NO"
"SDCBP2-AS1",106.163145111057,-1.18117071417271,0.39293702909009,-3.0060051019063,0.00264704556389776,0.0335391276155266,"DOWN"
"FKBP1A",9182.57129734074,-0.155779468643745,0.177508926025275,-0.877586677650021,0.380168061659617,0.566471895846065,"NO"
"MIR6869",0,NA,NA,NA,NA,NA,"NO"
"LOC105372497",0.146763288783618,-2.11011645667436,7.40219273247179,-0.285066403015656,0.775593269086514,NA,"NO"
"NSFL1C",3790.3236963614,0.186387751089409,0.179292587014706,1.03957310334376,0.298538278318953,0.489892454018441,"NO"
"SIRPB2",2.86952371106706,0.154611060038055,3.23835119218199,0.0477437593585639,0.961920458922467,NA,"NO"
"LOC105372499",0,NA,NA,NA,NA,NA,"NO"
"LOC105372498",0,NA,NA,NA,NA,NA,"NO"
"SIRPD",0,NA,NA,NA,NA,NA,"NO"
"LOC107985409",0,NA,NA,NA,NA,NA,"NO"
"SIRPB1",1.02919482179351,1.07512725627339,4.77074961014681,0.225358139523131,0.821700673868573,NA,"NO"
"SIRPG",0.211211181452031,0.391284933613579,7.4021679217013,0.0528608561373527,0.957842773044065,NA,"NO"
"SIRPG-AS1",0.0950377395172871,0.344282687605599,7.44926994776713,0.046216970256098,0.96313731661902,NA,"NO"
"SIRPB3P",0,NA,NA,NA,NA,NA,"NO"
"LOC100289473",0.741230035359939,-0.0538336843945302,6.91503900059455,-0.00778501529635648,0.993788519232133,NA,"NO"
"LOC107984104",0.969985288851338,4.02646872651488,4.60127421410702,0.875076889390803,0.381532070826186,NA,"NO"
"LOC105372501",0.593685557354394,0.297594330422555,7.28865316499079,0.0408298108972965,0.967431573509087,NA,"NO"
"LOC107984088",7.05763300942092,-1.81119007139124,1.26898354623507,-1.42727624543662,0.153500284862496,NA,"NO"
"LOC102724545",16.3280739922991,0.0320280907030479,0.707805786571687,0.0452498288523163,0.963908177217165,0.979920584474842,"NO"
"SIRPA",2047.892976073,-0.264420042725903,0.171004567580218,-1.54627473679535,0.122038230556422,0.289131162215863,"NO"
"PDYN-AS1",0,NA,NA,NA,NA,NA,"NO"
"PDYN",0.34676513851135,3.8162099267053,7.37863363144011,0.517197372484325,0.605018386038129,NA,"NO"
"RPL7P2",0,NA,NA,NA,NA,NA,"NO"
"STK35",2480.1633282553,-0.0858719315187838,0.225572158194233,-0.380684975513877,0.70343701872125,0.817901144038337,"NO"
"LOC105372502",0.232454803786481,-0.617469243294108,7.44926994771359,-0.0828899003027308,0.933939084795653,NA,"NO"
"LOC388780",0.171241401578961,2.79850710216761,7.40219732365339,0.37806437464523,0.705382772523532,NA,"NO"
"TGM3",0.921057786246537,1.85821341359109,4.91694322455587,0.377920453567762,0.70548968757314,NA,"NO"
"LOC105372503",0,NA,NA,NA,NA,NA,"NO"
"TGM6",0,NA,NA,NA,NA,NA,"NO"
"SNRPB",19904.1333624778,-0.205564377542599,0.217756915757982,-0.944008491427507,0.345165309059762,0.534875831692874,"NO"
"SNORD119",0.682439373934214,2.64799253349095,4.4962567571606,0.588932678115821,0.555906435487096,NA,"NO"
"ZNF343",290.27703250559,0.17278703081459,0.24466872533964,0.706208080230658,0.480058746181075,0.653710067362822,"NO"
"LOC105372504",0,NA,NA,NA,NA,NA,"NO"
"TMC2",0.898958687450224,0.325290088576561,5.55864083034996,0.0585197170503426,0.953334657471591,NA,"NO"
"LOC105372505",1.10002178163554,-2.66826605488825,4.20044227963209,-0.635234548472823,0.525275453851865,NA,"NO"
