"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","difflabel"
"LOC105369752",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105369750",0.655789715864825,1.75019939331488,3.92560358629645,0.445842111879176,0.655711299985326,NA,"NO",NA
"SENP1",1328.37693345754,-0.359438130474501,0.294917178570994,-1.21877651283706,0.222929028345559,0.463682882971077,"NO",NA
"LOC101927180",2.50633021803419,2.42827083424982,2.14703227607125,1.13098944124548,0.258059535585411,NA,"NO",NA
"PFKM",2057.38532840112,-0.59214302771918,0.210537832322623,-2.81252552658466,0.0049154121851503,0.0570586762740191,"NO",NA
"MIR6505",0.108789878730637,1.38822421871832,4.0699551612266,0.341090789388435,0.733035234915089,NA,"NO",NA
"ASB8",1216.10301021151,0.708803801021309,0.306405745616028,2.31328495357116,0.0207069774004913,0.126341433968384,"NO",NA
"LOC100421855",0,NA,NA,NA,NA,NA,"NO",NA
"PHBP18",0,NA,NA,NA,NA,NA,"NO",NA
"LOC100533659",0.108789878730637,1.38822421871832,4.0699551612266,0.341090789388435,0.733035234915089,NA,"NO",NA
"CCDC184",0,NA,NA,NA,NA,NA,"NO",NA
"LOC102725258",0.861397842678026,2.29691278456777,3.07498063863492,0.746968210371382,0.45508275019785,NA,"NO",NA
"OR10AD1",3.61023917787894,3.00158085878709,1.9844789000171,1.51252848229387,0.130399472490281,0.345860285941215,"NO",NA
"LOC105369753",0,NA,NA,NA,NA,NA,"NO",NA
"H1-7",0,NA,NA,NA,NA,NA,"NO",NA
"ZNF641",770.858960060217,-0.173765746037098,0.236081442655771,-0.7360415290687,0.461705424729168,0.686877984237799,"NO",NA
"C12orf54",0.99458025813194,3.69230252662054,2.86267541103232,1.28980830742842,0.197117222851254,NA,"NO",NA
"ANP32D",0,NA,NA,NA,NA,NA,"NO",NA
"RPS10P20",0,NA,NA,NA,NA,NA,"NO",NA
"OR8S1",0,NA,NA,NA,NA,NA,"NO",NA
"LALBA",0,NA,NA,NA,NA,NA,"NO",NA
"KANSL2",1635.8919861142,-0.163154370437173,0.187738542962916,-0.869051010315987,0.384819230569263,0.622638892880332,"NO",NA
"SNORA2C",3.49065850621438,-0.500130438284794,1.43288999373527,-0.349036171982085,0.727062153874813,0.86528262463775,"NO",NA
"MIR1291",0,NA,NA,NA,NA,NA,"NO",NA
"SNORA2A",5.95824828261638,2.0822432065711,1.47083879068344,1.41568417950383,0.156867992400932,0.382831411481454,"NO",NA
"SNORA2B",2.97273480908767,1.43171871270876,1.56088711333934,0.917246801817567,0.359013327016709,0.599882691448896,"NO",NA
"CCNT1",1995.56405070531,-0.3669266842413,0.353861137160341,-1.03692280872041,0.29977183310795,0.545907181823818,"NO",NA
"TEX49",5.05163293203294,0.196292047065004,1.11981321902281,0.175289989196855,0.860851777452729,0.938329917039538,"NO",NA
"ADCY6",777.86751618426,-0.38201241636027,0.344800200158495,-1.10792399825948,0.267894640393218,0.513266098484056,"NO",NA
"MIR4701",0,NA,NA,NA,NA,NA,"NO",NA
"ADCY6-DT",42.5156845619239,0.784640223865863,0.593411022416194,1.32225421204857,0.186083514268827,0.421049651825511,"NO",NA
"LOC390314",0.140872574592591,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"LOC101927241",0,NA,NA,NA,NA,NA,"NO",NA
"CACNB3",116.766053088675,0.184838748894858,0.295824685564584,0.624825303345093,0.532085721603449,0.739949992380679,"NO",NA
"DDX23",6395.39094124769,-0.16003825308151,0.173037141070111,-0.924878046942914,0.355029347076234,0.59659249773924,"NO",NA
"LOC105369755",3.49903995728423,1.61260742512766,1.84243201853918,0.875260204393463,0.381432342011076,0.619451812104251,"NO",NA
"RND1",119.79586235986,0.938570295166217,0.327494004071722,2.86591596639024,0.00415804604636799,0.0517124934968478,"NO",NA
"CCDC65",17.1731488377182,0.684114708078264,0.71343012984637,0.958909190204207,0.337604494595859,0.580946606863753,"NO",NA
"FKBP11",985.54818721512,0.182846979061924,0.249911112928331,0.7316480524592,0.464383410783577,0.689274168809422,"NO",NA
"ARF3",9967.02889428828,-0.441986447351398,0.198819709405099,-2.22305147046987,0.0262123294849812,0.14323713622149,"NO",NA
"WNT10B",115.533755083863,-0.0559079101172178,0.337463034701285,-0.165671212453555,0.868415702076879,0.942102735780788,"NO",NA
"WNT1",10.2536706272868,-0.402583833239099,0.797609263321149,-0.504738161594047,0.613742753938552,0.796369660069895,"NO",NA
"LOC105369757",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105369756",0,NA,NA,NA,NA,NA,"NO",NA
"DDN",408.05632694688,-0.376758706601615,0.248156750103755,-1.51822872617445,0.12895674818433,0.343926534783286,"NO",NA
"DDN-AS1",41.406413215453,-0.156106406272597,0.489116661357773,-0.319159862269363,0.749605291788392,0.878307604440866,"NO",NA
"PRKAG1",1769.2578319867,-0.244775543148633,0.201944742688254,-1.2120916835478,0.225477286849789,0.466347679021854,"NO",NA
"KMT2D",6551.02979022238,0.668359396797658,0.299042920071423,2.23499488514234,0.0254176845416594,0.141238018046072,"NO",NA
"RHEBL1",49.6121143384126,0.50460405012322,0.443248184863564,1.13842327471356,0.254943779894274,0.498777100332699,"NO",NA
"DHH",1.82373063225191,-1.48579812520633,2.41460642276725,-0.615337601688118,0.538331790144847,NA,"NO",NA
"LOC105369759",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"LMBR1L",330.090094123762,0.451327824596264,0.312254815510706,1.44538307234141,0.148350315484663,0.370765341425051,"NO",NA
"TUBA1B",87237.3122125997,-0.406636401250152,0.181114900143998,-2.24518469174458,0.0247562784259234,0.139455428136735,"NO",NA
"LOC105369760",6.03239373255096,0.322169861305645,1.28304876647988,0.251097128747131,0.801739015737886,0.906669512988528,"NO",NA
"TUBA1A",89.4712651183716,-0.462454896916025,0.346849019582653,-1.33330316883258,0.182432334214756,0.416128979436539,"NO",NA
"TUBA1C",40546.1646184749,-0.02372233468893,0.220669304015959,-0.107501742458998,0.914390943052399,0.96201616303016,"NO",NA
"LOC101927267",9.07186764579988,0.909662333079579,0.841301039266364,1.08125663778191,0.279582970284099,0.524511278245385,"NO",NA
"PRPH",7.31930300256808,1.03365151985503,1.0281071482609,1.00539279549171,0.314707747615681,0.559928826527826,"NO",NA
"TROAP",1914.39720490572,0.0445857352806844,0.200301050864734,0.222593616399915,0.82385180518844,0.918239014041085,"NO",NA
"C1QL4",19.9661004638671,1.17896094284096,0.639484020640942,1.84361282657119,0.0652395853845928,0.237161732529537,"NO",NA
"DNAJC22",3340.43572874526,0.225530493641499,0.242055053178556,0.931732226532501,0.351474927470424,0.593349220881002,"NO",NA
"SPATS2",1283.54078269643,-0.192578602769542,0.188226925411021,-1.02311931382303,0.306251436161665,0.552258752387737,"NO",NA
"LOC100335030",23.6982280925507,1.20537844561179,0.588617817652199,2.04781168606081,0.040578454851195,0.182480315804571,"UP",NA
"KCNH3",3.88892400062574,1.89281551785999,1.53849567763274,1.23030278562266,0.218583741578808,0.459136059552593,"NO",NA
"LOC105369761",0.39238578088296,-1.87694872021719,3.99896564771624,-0.469358550576471,0.638813370580498,NA,"NO",NA
"MCRS1",3242.43308019422,-0.156851607174471,0.209004781368285,-0.750468989980111,0.452972293558376,0.680132717490307,"NO",NA
"FAM186B",33.0797264960694,0.00615633271514904,0.48848769572924,0.0126028409087327,0.989944654001819,0.994920134135358,"NO",NA
"POLR2KP1",6.03365707660612,2.23765762960269,1.44130850006361,1.55251816630785,0.120538289407996,0.331103791097315,"NO",NA
"LOC100422296",2.98486458550026,0.186383002708345,1.41232630875874,0.131968796129099,0.895008972925136,0.953656577159208,"NO",NA
"HIGD1AP9",0,NA,NA,NA,NA,NA,"NO",NA
"PRPF40B",138.186528889363,-0.165177660782263,0.333098632150119,-0.49588213471805,0.619977571419905,0.80055721306175,"NO",NA
"FMNL3",485.422955414856,-0.0831610481193069,0.256895477703597,-0.323715500415532,0.746153434608156,0.87631263397797,"NO",NA
"TMBIM6",31093.5616306225,-0.316667588434388,0.183926899340618,-1.7217035113931,0.0851232409301254,0.27427486759009,"NO",NA
"NCKAP5L",400.221296647307,0.245821511687028,0.262896287634574,0.935051285428268,0.349761869978695,0.591893280400528,"NO",NA
"BCDIN3D-AS1",7.78693734284471,-0.24082241930167,0.957353445861465,-0.251550167122413,0.801388780972846,0.906622880021353,"NO",NA
"BCDIN3D",104.725631757633,0.48516425690411,0.371887404180801,1.30459986396376,0.192029134630477,0.428416035463939,"NO",NA
"RPL35AP28",0,NA,NA,NA,NA,NA,"NO",NA
"FAIM2",2.5793970310104,0.385141415379016,1.89701498275105,0.20302497285524,0.839115513158996,NA,"NO",NA
"LINC02396",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02395",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105369763",0,NA,NA,NA,NA,NA,"NO",NA
"AQP2",0,NA,NA,NA,NA,NA,"NO",NA
"LOC101927318",0,NA,NA,NA,NA,NA,"NO",NA
"AQP5",0.428300672827175,-1.99171853147022,3.9919909803332,-0.498928615140303,0.617829674326941,NA,"NO",NA
"LOC105369764",0.273562151236712,-1.35078197920337,4.0388694998505,-0.334445561871551,0.738043363340225,NA,"NO",NA
"AQP6",2.45578900316902,1.32879758459888,1.72561648626665,0.770042240077179,0.441274836722096,NA,"NO",NA
"LOC102723963",0.348375017755593,0.947851765466166,4.05481077975705,0.233759802109177,0.815171458266889,NA,"NO",NA
"RACGAP1",4287.74210562603,-0.521691176642078,0.229454786607837,-2.27361208870184,0.0229893199844396,0.133350580357683,"NO",NA
"ASIC1",100.706793253344,0.24267428306492,0.342639892891603,0.708248771084258,0.478790784111671,0.70097612560776,"NO",NA
"SMARCD1",4737.14640799882,-0.296551782207123,0.220973650458918,-1.34202327558623,0.179588448915176,0.412045088406483,"NO",NA
"GPD1",544.692129242703,-0.831414907120281,0.274672229775739,-3.02693471341863,0.00247047309752972,0.0378470159185909,"NO",NA
"COX14",1275.11156619761,0.733609757882707,0.392918127617563,1.86708045854466,0.0618903528828953,0.230233736391712,"NO",NA
"CERS5",1913.43665398192,0.328680853731793,0.266667863383632,1.23254767020407,0.217744570916566,0.458076257037979,"NO",NA
"LIMA1",3646.49104076974,-0.717881187160074,0.271507670682212,-2.64405490038741,0.00819193679975954,0.0770355587671205,"NO",NA
"MIR1293",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107984505",14.3287493010178,0.97032317040932,0.740605675153008,1.31017517548573,0.190136581657833,0.425791781495519,"NO",NA
"FAM186A",4.38346526065352,4.82619248844743,1.75984835499298,2.7423911127085,0.00609936685079454,0.0648024501837015,"UP",NA
"RPL26P33",0,NA,NA,NA,NA,NA,"NO",NA
"LARP4",4811.40131881635,-0.48037741899181,0.325530596456931,-1.47567517222722,0.140031114133908,0.359465439345868,"NO",NA
"SNORD133",34.3091239634738,0.219992085047021,0.542218229476432,0.405726095301971,0.684943866222277,0.839426345833862,"NO",NA
"DIP2B",3537.68489723894,-0.406745533470688,0.37773037695981,-1.07681446418053,0.281563162123959,0.526454303509692,"NO",NA
"RNU6-238P",2.00409304283791,4.70228564391535,2.23306459090944,2.10575442513299,0.0352256895290849,NA,"UP",NA
"ATF1",1133.40150214085,-0.435124270802749,0.253263916872937,-1.71806657724974,0.0857844722817417,0.275178291680344,"NO",NA
"TMPRSS12",0.390535027915818,-0.495042771134553,4.02491534023491,-0.122994579832743,0.9021113900458,NA,"NO",NA
"METTL7A",259.438087360643,0.410215408531252,0.343902620710517,1.19282431661535,0.232938184651061,0.475024180531038,"NO",NA
"HIGD1C",4.78287642862994,1.77275540973837,1.19959658787462,1.47779297445255,0.139463199423279,0.358523528896164,"NO",NA
"SLC11A2",1100.44980064861,-0.602848043495498,0.293479994145988,-2.05413675725923,0.0399624573336233,0.180973651890097,"NO",NA
"LETMD1",992.652113001626,0.247273665692891,0.226350641603616,1.09243633656632,0.274641358881733,0.519376371438625,"NO",NA
"CSRNP2",605.568338760709,0.0841398336162978,0.25455628628575,0.33053528099419,0.740995538814798,0.873381273147947,"NO",NA
"TFCP2",1845.78907545735,-0.395362480377656,0.21480271076522,-1.84058422246723,0.0656825115894099,0.237989940168628,"NO",NA
"PHBP19",25.0781920484433,2.72383755691099,0.714671746867531,3.81131277240188,0.000138230732694173,0.00580963156158734,"UP",NA
"POU6F1",39.4861838574636,-0.300963556278736,0.455681556534506,-0.66046903141656,0.508952885527494,0.722578120685563,"NO",NA
"DAZAP2",5504.67376007618,-0.635584800631322,0.216981371077413,-2.929213680766,0.00339820724594594,0.0458852747788311,"NO",NA
"SMAGP",671.686102008744,0.205272090531994,0.253948826373474,0.808320689894061,0.418905994999766,0.651523829818076,"NO",NA
"LOC102723983",66.0238320358669,0.550188564112849,0.527453568189241,1.04310331239517,0.296900446754493,0.542896389853054,"NO",NA
"BIN2",3.11568203249906,0.43815528935969,1.78978579642676,0.244808786746688,0.806604490068268,0.909702527638342,"NO",NA
"LOC105369767",0,NA,NA,NA,NA,NA,"NO",NA
"CELA1",0,NA,NA,NA,NA,NA,"NO",NA
"GALNT6",2962.12242797957,0.603561604983292,0.277908133127301,2.17180259602845,0.0298705557973249,0.153600537122547,"NO",NA
"SLC4A8",140.04637675703,-0.0825012028394164,0.353143729044694,-0.233619334152115,0.815280516570921,0.914347109633264,"NO",NA
"LOC107984508",6.64037132150911,1.07033419553561,1.2810637443587,0.835504244225899,0.403433858272526,0.63930956621407,"NO",NA
"LOC105369768",0.955648603131997,3.66472503732205,2.90249981121818,1.26260991410158,0.206729403196606,NA,"NO",NA
"SCN8A",327.313363907813,0.0458207067475143,0.364635718906005,0.125661596963093,0.899999802012055,0.95575420876384,"NO",NA
"HNRNPA3P10",4.01321351976519,-1.6141910632662,1.36877536541159,-1.17929581730952,0.238280403213239,0.481493175510592,"NO",NA
"FIGNL2",4.1201508732267,2.66915352738879,1.47822791936607,1.80564410428228,0.0709739488295713,0.249535081511417,"NO",NA
"FIGNL2-DT",0,NA,NA,NA,NA,NA,"NO",NA
"ANKRD33",0.435159514922547,2.59751009000761,4.02443146230147,0.645435290509871,0.518645139933324,NA,"NO",NA
"LOC102724178",0,NA,NA,NA,NA,NA,"NO",NA
"ACVRL1",1.56893352791537,4.33452170305641,2.84540530431208,1.52334069824346,0.127673490052194,NA,"NO",NA
"ACVR1B",3840.85484404494,-0.608823539774652,0.311575495276365,-1.95401611809886,0.0506993110534646,0.206690554422388,"NO",NA
"TAMALIN-AS1",1.084090388692,-0.203357058565966,3.31208360503143,-0.0613985281823934,0.951041824490461,NA,"NO",NA
"TAMALIN",12.9105931159358,1.78574884445973,0.740357099842055,2.41201015677529,0.0158648395669653,0.109409733825437,"UP",NA
"NR4A1",557.635907447967,0.113549811899784,0.218415248088618,0.519880424528391,0.603146919998,0.788199637459547,"NO",NA
"LOC107984510",4.59932115127662,2.19206995868018,1.37555858042162,1.59358531863347,0.111028944932321,0.31701756517732,"NO",NA
"ATG101",4152.87550160727,0.574982788601046,0.330125599036224,1.74170918668429,0.0815593441874851,0.268248193460273,"NO",NA
"SMIM41",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"OR7E47P",0,NA,NA,NA,NA,NA,"NO",NA
"LOC112268096",1.07507965396989,-0.133315601399926,2.88280393965217,-0.0462451155856308,0.963114883880792,NA,"NO",NA
"LOC105369771",0.809700500681648,0.859768164188648,3.6500356501599,0.235550621033245,0.813781393971653,NA,"NO",NA
"KRT80",470.511176132582,-0.291701912866724,0.387392935314374,-0.752987177295851,0.451457619458665,0.679225993599346,"NO",NA
"LINC02874",0.435159514922547,2.59751009000761,4.02443146230147,0.645435290509871,0.518645139933324,NA,"NO",NA
"LINC00592",3.17153996093527,0.699712795008132,1.80660694102769,0.387307708787004,0.698528419256181,0.847726516910126,"NO",NA
"METTL7AP1",0.281745149185181,-1.38809020065649,4.03555136770355,-0.343965439708029,0.730872277134878,NA,"NO",NA
"KRT7",29.4266821818076,0.518685177246775,0.562827290076176,0.921570766720593,0.356752512727129,0.597810781360097,"NO",NA
"KRT7-AS",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"KRT87P",0,NA,NA,NA,NA,NA,"NO",NA
"KRT86",27.0806429071392,0.148961062905436,0.517274349118343,0.287973032413707,0.77336738166482,0.891845831253762,"NO",NA
"KRT81",76.0813306137822,0.428827683152146,0.364545771862825,1.17633426650607,0.239461327828172,0.48248174231149,"NO",NA
"KRT83",16.5146436768308,0.306363338596408,0.938027234021124,0.326603884711421,0.743967504968842,0.87491407861939,"NO",NA
"KRT89P",0.909250684845037,3.61396162720732,3.37507456305971,1.07077978861926,0.284268456786255,NA,"NO",NA
"KRT85",0,NA,NA,NA,NA,NA,"NO",NA
"KRT84",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"KRT82",0,NA,NA,NA,NA,NA,"NO",NA
"KRT75",0,NA,NA,NA,NA,NA,"NO",NA
"KRT6B",3.2344683235714,1.55064534607401,1.75332223366241,0.884404085172042,0.376478118501303,0.615054397841401,"NO",NA
"KRT6C",0,NA,NA,NA,NA,NA,"NO",NA
"KRT6A",8.94397308245562,0.992393579545985,1.0196826856468,0.973237648844155,0.330435203168729,0.575133109502197,"NO",NA
"KRT5",0.281745149185181,-1.38809020065649,4.03555136770355,-0.343965439708029,0.730872277134878,NA,"NO",NA
"KRT71",14.5556293599257,0.459406809697756,0.709978576298434,0.647071369523477,0.517585753999058,0.729276349494219,"NO",NA
"KRT74",0.870319029845094,3.55956647592104,3.96800511644479,0.897067007592545,0.369683162385694,NA,"NO",NA
"KRT72",0,NA,NA,NA,NA,NA,"NO",NA
"KRT73",0,NA,NA,NA,NA,NA,"NO",NA
"KRT73-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105369772",0,NA,NA,NA,NA,NA,"NO",NA
"KRT2",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"KRT1",0,NA,NA,NA,NA,NA,"NO",NA
"KRT77",0,NA,NA,NA,NA,NA,"NO",NA
"LOC400036",0,NA,NA,NA,NA,NA,"NO",NA
"BTBD10P1",0.26159052058864,-1.29513245740309,4.0439757251261,-0.320262174017552,0.748769594980649,NA,"NO",NA
"ARL2BPP2",0,NA,NA,NA,NA,NA,"NO",NA
"KRT76",0.140872574592591,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"KRT3",1.2486486483038,1.78176086554318,2.69924778709559,0.660095332507566,0.509192653765351,NA,"NO",NA
"KRT4",31.7008126229142,-0.261291806113181,0.530412990429634,-0.492619545199176,0.622281435105368,0.802073017942994,"NO",NA
"KRT79",0.513022824922433,2.71391529895752,4.0155435609565,0.67585253596678,0.49913427542649,NA,"NO",NA
"KRT78",0.513022824922433,2.71391529895752,4.0155435609565,0.67585253596678,0.49913427542649,NA,"NO",NA
"RPL7P41",0,NA,NA,NA,NA,NA,"NO",NA
"KRT8",255069.851611076,0.110469903846663,0.2371499682862,0.465822975415051,0.641342218093428,0.813240942818615,"NO",NA
"MIR9898",0.142766890942392,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"KRT18",113881.739718749,0.460849875859034,0.304036163784878,1.51577322290223,0.129576705118116,0.344723606634427,"NO",NA
"EIF4B",14511.9337967408,-0.158437785495358,0.221278499543675,-0.716010754872668,0.473984708092346,0.696899461296435,"NO",NA
"LOC283335",189.439415241649,0.692088601500136,0.417278766942499,1.65857612782753,0.0972012354890357,0.295034168205403,"NO",NA
"TNS2",130.228202188807,0.163966329732145,0.287973569758365,0.569379786727395,0.569098431230639,0.766301653518948,"NO",NA
"MIR6757",0,NA,NA,NA,NA,NA,"NO",NA
"SPRYD3",516.68935386469,-0.524888782708614,0.211787749224377,-2.47837178793814,0.0131983536480267,0.0986530607115567,"NO",NA
"IGFBP6",777.709438465515,0.755630671542342,0.388055550515219,1.9472229440839,0.0515080121117784,0.208744142973616,"NO",NA
"SOAT2",170.680851850319,-0.502860005268494,0.267457865044791,-1.88014663612259,0.0600880960602316,0.226556828840122,"NO",NA
"VTI1BP3",0,NA,NA,NA,NA,NA,"NO",NA
"RNU6-333P",0.140872574592591,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"HIGD1AP1",41.2626754920885,0.141620631497174,0.454992447620211,0.311259301638754,0.755603504164708,0.881878071130351,"NO",NA
"EIF4A1P4",2.89165685351945,3.19037561836923,2.18386863438586,1.46088256781362,0.144047671341356,0.365354999631373,"NO",NA
"CSAD",47.9754541101969,0.481189670152725,0.592075662093177,0.81271651743219,0.416380608874509,0.650096486279427,"NO",NA
"ZNF740",1156.24578453417,0.0922018388062651,0.197107596003611,0.467774153181676,0.639946106070721,0.812337562238037,"NO",NA
"ITGB7",1.13985876957316,1.59828220375881,2.78734450110599,0.573406768745174,0.566369308346271,NA,"NO",NA
"RARG",118.819226275767,-0.374215419006454,0.383793786040477,-0.975042933516873,0.329538963774166,0.574198949061904,"NO",NA
"MFSD5",784.447164425002,-0.000434772157381163,0.239772234322331,-0.00181327149329847,0.998553219463778,0.999315605999234,"NO",NA
"ESPL1",1244.0573431324,-0.689904926886178,0.336309975940848,-2.05139596277549,0.0402284019036729,0.181620099525063,"NO",NA
"PFDN5",2299.20606076898,0.861311048067635,0.383924057165754,2.24344120143473,0.0248683775107083,0.139684189622721,"NO",NA
"MYG1-AS1",7.49941857902147,1.91220496616887,1.20487003906197,1.58706325510226,0.112498319002104,0.319128224345073,"NO",NA
"MYG1",1432.55388699432,0.28228462978983,0.286610813223144,0.984905721509027,0.324670382711109,0.569704072940708,"NO",NA
"AAAS",1400.89403707367,0.0571455843148795,0.25649112058421,0.222797515113658,0.823693102057265,0.918115522910753,"NO",NA
"SP7",0,NA,NA,NA,NA,NA,"NO",NA
"SP1",2313.73096645277,-0.0728021635632732,0.285399607779736,-0.255088520021583,0.798654730633705,0.904892134273409,"NO",NA
"AMHR2",4.74987277145988,-1.14278801402791,1.60513393496682,-0.711958042337153,0.476490758246557,0.69912305786214,"NO",NA
